shipment_id,event_seq,event_type,event_ts,facility_loc_id,notes,load_date,update_date
S005065,5,DwellStart,2024-01-23T16:45:00+00:00,29,Facility dwell,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005065,6,DwellEnd,2024-01-23T17:05:00+00:00,29,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005065,7,AtDest,2024-01-26T13:45:00+00:00,50,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005065,8,Delivered,2024-01-26T17:45:00+00:00,50,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005066,1,Tendered,2024-05-06T21:06:00+00:00,37,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005066,2,Accepted,2024-05-06T22:06:00+00:00,37,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005066,3,AtOrigin,2024-05-07T08:06:00+00:00,37,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005066,4,PickedUp,2024-05-07T09:06:00+00:00,37,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005066,5,AtDest,2024-05-11T16:06:00+00:00,18,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005066,6,Delivered,2024-05-11T21:06:00+00:00,18,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005067,1,Tendered,2024-03-21T02:15:00+00:00,41,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005067,2,Accepted,2024-03-21T03:15:00+00:00,41,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005067,3,AtOrigin,2024-03-21T11:15:00+00:00,41,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005067,4,PickedUp,2024-03-21T12:15:00+00:00,41,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005067,5,AtDest,2024-03-25T19:15:00+00:00,26,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005067,6,Delivered,2024-03-26T00:15:00+00:00,26,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005068,1,Tendered,2024-03-08T07:41:00+00:00,25,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005068,2,Accepted,2024-03-08T09:41:00+00:00,25,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005068,3,AtOrigin,2024-03-08T17:41:00+00:00,25,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005068,4,PickedUp,2024-03-08T18:41:00+00:00,25,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005068,5,AtDest,2024-03-11T17:41:00+00:00,38,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005068,6,Delivered,2024-03-11T20:41:00+00:00,38,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005069,1,Tendered,2024-05-11T23:11:00+00:00,29,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005069,2,Accepted,2024-05-12T02:11:00+00:00,29,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005069,3,AtOrigin,2024-05-12T10:11:00+00:00,29,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005069,4,PickedUp,2024-05-12T11:11:00+00:00,29,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005069,5,DwellStart,2024-05-12T18:11:00+00:00,29,Facility dwell,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005069,6,DwellEnd,2024-05-12T18:38:00+00:00,29,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005069,7,AtDest,2024-05-16T08:11:00+00:00,10,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005069,8,Delivered,2024-05-16T11:11:00+00:00,10,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005070,1,Tendered,2024-05-26T08:27:00+00:00,53,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005070,2,Exception,2024-05-26T10:27:00+00:00,53,Tender Not Used,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005071,1,Tendered,2024-03-06T04:03:00+00:00,49,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005071,2,Accepted,2024-03-06T07:03:00+00:00,49,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005071,3,AtOrigin,2024-03-06T16:03:00+00:00,49,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005071,4,PickedUp,2024-03-06T17:03:00+00:00,49,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005071,5,AtDest,2024-03-10T01:03:00+00:00,30,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005071,6,Delivered,2024-03-10T07:03:00+00:00,30,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005072,1,Tendered,2024-04-27T07:08:00+00:00,49,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005072,2,Accepted,2024-04-27T08:08:00+00:00,49,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005072,3,AtOrigin,2024-04-27T15:08:00+00:00,49,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005072,4,PickedUp,2024-04-27T16:08:00+00:00,49,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005072,5,AtDest,2024-04-30T16:08:00+00:00,54,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005072,6,Delivered,2024-04-30T20:08:00+00:00,54,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005073,1,Tendered,2024-02-29T17:17:00+00:00,25,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005073,2,Accepted,2024-02-29T20:17:00+00:00,25,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005073,3,AtOrigin,2024-03-01T15:17:00+00:00,25,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005073,4,PickedUp,2024-03-01T16:17:00+00:00,25,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005073,5,AtDest,2024-03-03T11:17:00+00:00,46,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005073,6,Delivered,2024-03-03T14:17:00+00:00,46,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005074,1,Tendered,2024-06-17T01:38:00+00:00,1,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005074,2,Accepted,2024-06-17T04:38:00+00:00,1,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005074,3,AtOrigin,2024-06-17T15:38:00+00:00,1,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005074,4,PickedUp,2024-06-17T16:38:00+00:00,1,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005074,5,AtDest,2024-06-20T21:38:00+00:00,50,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005074,6,Delivered,2024-06-20T23:38:00+00:00,50,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005074,7,Exception,2024-06-20T16:38:00+00:00,50,Mechanical,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005075,1,Tendered,2024-02-09T21:10:00+00:00,49,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005075,2,Accepted,2024-02-10T00:10:00+00:00,49,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005075,3,AtOrigin,2024-02-10T07:10:00+00:00,49,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005075,4,PickedUp,2024-02-10T08:10:00+00:00,49,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005075,5,AtDest,2024-02-12T05:10:00+00:00,26,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005075,6,Delivered,2024-02-12T09:10:00+00:00,26,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005076,1,Tendered,2024-04-16T18:35:00+00:00,29,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005076,2,Accepted,2024-04-16T21:35:00+00:00,29,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005076,3,AtOrigin,2024-04-17T08:35:00+00:00,29,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005076,4,PickedUp,2024-04-17T09:35:00+00:00,29,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005076,5,AtDest,2024-04-22T16:35:00+00:00,2,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005076,6,Delivered,2024-04-24T05:35:00+00:00,2,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005076,7,Exception,2024-04-22T15:35:00+00:00,2,Mechanical,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005077,1,Tendered,2024-06-23T05:27:00+00:00,57,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005077,2,Accepted,2024-06-23T06:27:00+00:00,57,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005077,3,AtOrigin,2024-06-23T09:27:00+00:00,57,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005077,4,PickedUp,2024-06-23T10:27:00+00:00,57,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005077,5,AtDest,2024-06-26T15:27:00+00:00,46,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005077,6,Delivered,2024-06-26T16:27:00+00:00,46,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005078,1,Tendered,2024-03-13T20:09:00+00:00,33,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005078,2,Exception,2024-03-13T22:09:00+00:00,33,Tender Not Used,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005079,1,Tendered,2024-04-23T15:53:00+00:00,37,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005079,2,Accepted,2024-04-23T18:53:00+00:00,37,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005079,3,AtOrigin,2024-04-24T10:53:00+00:00,37,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005079,4,PickedUp,2024-04-24T11:53:00+00:00,37,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005079,5,AtDest,2024-04-27T21:53:00+00:00,58,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005079,6,Delivered,2024-04-28T02:53:00+00:00,58,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005080,1,Tendered,2024-03-07T05:43:00+00:00,1,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005080,2,Accepted,2024-03-07T06:43:00+00:00,1,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005080,3,AtOrigin,2024-03-07T11:43:00+00:00,1,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005080,4,PickedUp,2024-03-07T12:43:00+00:00,1,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005080,5,AtDest,2024-03-10T19:43:00+00:00,50,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005080,6,Delivered,2024-03-11T01:43:00+00:00,50,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005081,1,Tendered,2024-05-28T01:56:00+00:00,9,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005081,2,Accepted,2024-05-28T04:56:00+00:00,9,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005081,3,AtOrigin,2024-05-28T16:56:00+00:00,9,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005081,4,PickedUp,2024-05-28T17:56:00+00:00,9,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005081,5,AtDest,2024-06-01T02:56:00+00:00,30,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005081,6,Delivered,2024-06-01T05:56:00+00:00,30,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005082,1,Tendered,2024-03-02T18:04:00+00:00,1,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005082,2,Accepted,2024-03-02T21:04:00+00:00,1,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005082,3,AtOrigin,2024-03-03T09:04:00+00:00,1,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005082,4,PickedUp,2024-03-03T10:04:00+00:00,1,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005082,5,AtDest,2024-03-05T07:04:00+00:00,26,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005082,6,Delivered,2024-03-05T11:04:00+00:00,26,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005083,1,Tendered,2024-02-26T05:54:00+00:00,13,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005083,2,Accepted,2024-02-26T08:54:00+00:00,13,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005083,3,AtOrigin,2024-02-26T12:54:00+00:00,13,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005083,4,PickedUp,2024-02-26T13:54:00+00:00,13,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005083,5,AtDest,2024-03-01T12:54:00+00:00,58,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005083,6,Delivered,2024-03-01T14:54:00+00:00,58,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005084,1,Tendered,2024-05-20T02:25:00+00:00,41,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005084,2,Accepted,2024-05-20T03:25:00+00:00,41,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005084,3,AtOrigin,2024-05-20T07:25:00+00:00,41,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005084,4,PickedUp,2024-05-20T08:25:00+00:00,41,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005084,5,DwellStart,2024-05-20T09:25:00+00:00,41,Facility dwell,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005084,6,DwellEnd,2024-05-20T09:46:00+00:00,41,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005084,7,AtDest,2024-05-24T02:25:00+00:00,50,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005084,8,Delivered,2024-05-24T05:25:00+00:00,50,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005085,1,Tendered,2024-04-01T03:24:00+00:00,5,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005085,2,Accepted,2024-04-01T05:24:00+00:00,5,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005085,3,AtOrigin,2024-04-01T11:24:00+00:00,5,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005085,4,PickedUp,2024-04-01T12:24:00+00:00,5,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005085,5,DwellStart,2024-04-01T23:24:00+00:00,5,Facility dwell,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005085,6,DwellEnd,2024-04-01T23:35:00+00:00,5,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005085,7,AtDest,2024-04-04T13:24:00+00:00,50,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005085,8,Delivered,2024-04-04T16:24:00+00:00,50,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005086,1,Tendered,2024-06-18T23:08:00+00:00,49,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005086,2,Accepted,2024-06-19T00:08:00+00:00,49,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005086,3,AtOrigin,2024-06-19T14:08:00+00:00,49,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005086,4,PickedUp,2024-06-19T15:08:00+00:00,49,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005086,5,AtDest,2024-06-23T10:08:00+00:00,18,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005086,6,Delivered,2024-06-23T12:08:00+00:00,18,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005087,1,Tendered,2024-06-04T15:25:00+00:00,57,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005087,2,Accepted,2024-06-04T18:25:00+00:00,57,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005087,3,AtOrigin,2024-06-05T11:25:00+00:00,57,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005087,4,PickedUp,2024-06-05T12:25:00+00:00,57,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005087,5,AtDest,2024-06-07T16:25:00+00:00,6,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005087,6,Delivered,2024-06-07T18:25:00+00:00,6,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005088,1,Tendered,2024-01-16T05:29:00+00:00,29,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005088,2,Accepted,2024-01-16T07:29:00+00:00,29,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005088,3,AtOrigin,2024-01-16T09:29:00+00:00,29,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005088,4,PickedUp,2024-01-16T10:29:00+00:00,29,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005088,5,DwellStart,2024-01-16T14:29:00+00:00,29,Facility dwell,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005088,6,DwellEnd,2024-01-16T15:15:00+00:00,29,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005088,7,AtDest,2024-01-19T11:29:00+00:00,6,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005088,8,Delivered,2024-01-19T14:29:00+00:00,6,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005089,1,Tendered,2024-03-12T05:35:00+00:00,45,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005089,2,Accepted,2024-03-12T08:35:00+00:00,45,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005089,3,AtOrigin,2024-03-12T13:35:00+00:00,45,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005089,4,PickedUp,2024-03-12T14:35:00+00:00,45,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005089,5,AtDest,2024-03-15T00:35:00+00:00,54,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005089,6,Delivered,2024-03-15T06:35:00+00:00,54,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005090,1,Tendered,2024-01-14T18:36:00+00:00,21,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005090,2,Accepted,2024-01-14T20:36:00+00:00,21,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005090,3,AtOrigin,2024-01-15T09:36:00+00:00,21,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005090,4,PickedUp,2024-01-15T10:36:00+00:00,21,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005090,5,DwellStart,2024-01-15T14:36:00+00:00,21,Facility dwell,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005090,6,DwellEnd,2024-01-15T14:45:00+00:00,21,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005090,7,AtDest,2024-01-17T13:36:00+00:00,18,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005090,8,Delivered,2024-01-17T16:36:00+00:00,18,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005091,1,Tendered,2024-04-16T06:38:00+00:00,57,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005091,2,Accepted,2024-04-16T07:38:00+00:00,57,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005091,3,AtOrigin,2024-04-16T16:38:00+00:00,57,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005091,4,PickedUp,2024-04-16T17:38:00+00:00,57,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005091,5,AtDest,2024-04-17T21:38:00+00:00,2,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005091,6,Delivered,2024-04-17T23:38:00+00:00,2,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005092,1,Tendered,2024-06-17T11:25:00+00:00,29,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005092,2,Accepted,2024-06-17T14:25:00+00:00,29,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005092,3,AtOrigin,2024-06-17T17:25:00+00:00,29,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005092,4,PickedUp,2024-06-17T18:25:00+00:00,29,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005092,5,AtDest,2024-06-20T18:25:00+00:00,14,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005092,6,Delivered,2024-06-20T19:25:00+00:00,14,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005093,1,Tendered,2024-05-02T12:47:00+00:00,25,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005093,2,Accepted,2024-05-02T13:47:00+00:00,25,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005093,3,AtOrigin,2024-05-02T15:47:00+00:00,25,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005093,4,PickedUp,2024-05-02T16:47:00+00:00,25,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005093,5,AtDest,2024-05-04T19:47:00+00:00,2,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005093,6,Delivered,2024-05-04T20:47:00+00:00,2,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005094,1,Tendered,2024-06-20T05:22:00+00:00,21,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005094,2,Accepted,2024-06-20T08:22:00+00:00,21,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005094,3,AtOrigin,2024-06-20T13:22:00+00:00,21,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005094,4,PickedUp,2024-06-20T14:22:00+00:00,21,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005094,5,AtDest,2024-06-21T08:22:00+00:00,6,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005094,6,Delivered,2024-06-21T13:22:00+00:00,6,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005095,1,Tendered,2024-03-11T06:38:00+00:00,9,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005095,2,Accepted,2024-03-11T08:38:00+00:00,9,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005095,3,AtOrigin,2024-03-11T10:38:00+00:00,9,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005095,4,PickedUp,2024-03-11T11:38:00+00:00,9,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005095,5,AtDest,2024-03-15T07:38:00+00:00,38,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005095,6,Delivered,2024-03-15T13:38:00+00:00,38,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005096,1,Tendered,2024-02-27T20:17:00+00:00,41,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005096,2,Accepted,2024-02-27T22:17:00+00:00,41,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005096,3,AtOrigin,2024-02-28T15:17:00+00:00,41,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005096,4,PickedUp,2024-02-28T16:17:00+00:00,41,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005096,5,DwellStart,2024-02-28T22:17:00+00:00,41,Facility dwell,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
S005096,6,DwellEnd,2024-02-28T22:44:00+00:00,41,,2025-10-16T15:26:16.252397+00:00,2025-10-16T15:26:16.252397+00:00
